,OrderDate
4943,2013-04-13 23:15:49
4944,2015-06-20 17:59:35
4945,2014-06-04 17:31:01
4946,2013-08-31 01:25:19
4947,2015-02-20 21:45:35
4948,2013-10-29 12:55:16
4949,2014-05-30 21:49:30
4950,2013-07-30 05:22:31
4951,2013-11-04 07:19:47
4952,2015-10-31 09:44:43
4953,2015-05-03 23:19:33
4954,2014-01-12 14:57:57
4955,2014-07-16 19:54:18
4956,2014-12-18 09:31:43
4957,2014-10-24 19:39:48
4958,2014-04-19 21:36:22
4959,2013-10-12 12:56:53
4960,2014-02-09 08:47:35
4961,2015-02-05 02:29:24
4962,2015-03-20 06:09:42
4963,2015-10-29 12:01:40
4964,2013-08-07 10:19:34
4965,2015-07-14 04:34:34
4966,2013-01-05 16:08:55
4967,2014-12-10 18:49:56
4968,2015-08-07 23:56:43
4969,2014-05-28 05:10:03
4970,2012-11-30 02:19:15
4971,2013-12-30 12:06:16
4972,2013-02-27 19:17:23
4973,2014-06-05 00:42:37
4974,2013-06-05 04:31:13
4975,2013-09-24 00:46:45
4976,2014-10-10 18:17:59
4977,2014-10-16 00:16:30
4978,2015-10-15 00:57:39
4979,2014-04-03 12:50:31
4980,2013-08-28 09:40:18
4981,2012-08-07 12:46:47
4982,2016-02-06 01:14:17
4983,2014-06-27 12:22:21
4984,2015-08-09 19:16:01
4985,2013-11-23 15:55:41
4986,2014-12-09 22:29:57
4987,2013-12-06 02:47:54
4988,2015-11-30 15:53:41
4989,2013-10-10 15:32:51
4990,2012-09-04 23:31:51
4991,2013-06-05 23:09:00
4992,2013-06-28 12:40:15
4993,2012-08-07 09:06:39
4994,2014-05-17 09:31:20
4995,2014-09-19 08:14:04
4996,2014-08-11 17:28:21
4997,2012-11-12 05:52:58
4998,2014-01-24 21:17:49
4999,2014-11-24 21:53:48
5000,2016-01-20 00:44:51
5001,2015-03-07 19:02:27
5002,2014-10-06 05:53:14
5003,2014-12-28 12:07:29
5004,2012-10-09 20:37:51
5005,2014-11-02 09:31:48
5006,2015-07-14 01:31:18
5007,2013-05-22 18:00:53
5008,2013-03-17 07:02:55
5009,2012-12-13 03:20:39
5010,2015-02-15 18:20:41
5011,2014-11-12 06:33:56
5012,2015-10-13 14:55:54
5013,2015-02-14 23:31:10
5014,2012-08-25 19:04:58
5015,2013-09-24 16:25:08
5016,2013-01-31 14:51:53
5017,2014-08-24 05:42:50
5018,2014-10-04 16:09:36
5019,2013-12-15 16:24:30
5020,2015-05-17 10:41:32
5021,2015-05-17 23:43:55
5022,2015-08-15 20:20:10
5023,2015-02-23 04:00:24
5024,2014-10-01 21:55:15
5025,2015-05-05 23:17:28
5026,2016-01-15 18:00:37
5027,2014-06-08 01:58:59
5028,2015-06-12 05:29:41
5029,2015-06-27 03:35:45
5030,2014-06-19 09:35:15
5031,2013-05-21 16:01:10
5032,2015-04-16 00:57:19
5033,2014-11-10 17:00:57
5034,2015-10-03 13:44:32
5035,2015-07-20 22:41:22
5036,2012-11-22 10:20:59
5037,2014-02-22 10:46:17
5038,2012-09-04 04:48:42
5039,2015-01-27 01:40:38
5040,2013-07-15 04:23:45
5041,2014-02-23 19:10:50
5042,2013-09-18 09:41:55
5043,2012-12-16 03:45:42
5044,2015-02-07 13:31:10
5045,2014-03-21 16:55:29
5046,2015-07-22 09:26:49
5047,2014-12-30 21:03:43
5048,2014-10-18 00:48:21
5049,2015-10-24 09:32:18
5050,2012-11-02 11:31:39
5051,2015-12-13 19:54:24
5052,2014-04-28 04:50:06
5053,2013-07-06 15:35:48
5054,2013-03-11 18:49:06
5055,2015-04-02 05:48:23
5056,2015-02-09 04:54:32
5057,2013-06-27 11:12:44
5058,2014-06-27 14:49:37
5059,2014-09-18 23:48:07
5060,2012-08-08 20:22:01
5061,2015-06-06 23:20:44
5062,2013-09-19 09:54:31
5063,2016-01-07 22:47:10
5064,2016-01-17 06:26:47
5065,2015-06-25 23:36:09
5066,2012-11-28 15:59:43
5067,2014-06-29 05:15:47
5068,2013-12-18 09:32:23
5069,2015-07-23 05:15:08
5070,2013-11-06 17:56:59
5071,2015-04-19 18:00:30
5072,2015-10-19 01:23:54
5073,2014-02-24 09:27:04
5074,2014-12-31 22:07:58
5075,2016-02-03 01:38:00
5076,2014-08-20 02:12:39
5077,2013-01-03 00:44:55
5078,2015-06-01 13:14:30
5079,2014-02-14 15:12:06
5080,2013-11-23 15:38:57
5081,2013-03-18 11:47:32
5082,2012-08-15 10:47:56
5083,2013-08-12 06:46:33
5084,2015-08-06 00:17:32
5085,2012-09-08 12:10:16
5086,2013-10-13 11:27:30
5087,2013-09-03 05:18:49
5088,2013-11-19 12:34:01
5089,2012-10-30 00:58:14
5090,2014-02-18 08:07:13
5091,2013-12-17 17:13:27
5092,2012-11-03 10:17:20
5093,2012-09-13 03:57:17
5094,2014-09-14 20:29:42
5095,2013-04-11 17:24:55
5096,2015-09-24 03:23:36
5097,2012-09-14 10:10:35
5098,2013-04-08 04:55:33
5099,2013-07-01 17:10:17
5100,2013-03-16 14:21:30
5101,2016-02-18 11:47:10
5102,2012-12-11 16:41:48
5103,2013-02-18 02:30:08
5104,2015-12-11 19:54:24
5105,2013-01-01 01:32:10
5106,2014-02-27 12:20:12
5107,2013-03-08 05:36:07
5108,2013-03-30 13:59:10
5109,2013-05-25 14:24:40
5110,2014-11-17 11:02:10
5111,2015-09-07 21:30:56
5112,2013-04-01 19:36:24
5113,2015-06-17 11:13:07
5114,2013-02-11 07:05:35
5115,2014-07-09 17:33:39
5116,2014-08-01 17:41:17
5117,2015-05-19 15:04:15
5118,2013-09-28 07:29:42
5119,2015-02-23 19:43:48
5120,2012-12-01 00:24:39
5121,2012-07-26 06:17:58
5122,2013-08-28 20:38:28
5123,2015-10-12 03:27:03
5124,2015-09-10 19:41:31
5125,2016-01-21 16:16:48
5126,2015-05-10 10:36:44
5127,2013-11-29 03:27:16
5128,2012-09-25 01:03:29
5129,2016-01-01 17:51:35
5130,2013-02-23 06:59:52
5131,2014-07-22 10:39:21
5132,2013-06-20 12:40:07
5133,2015-09-12 15:32:34
5134,2012-09-01 10:49:22
5135,2015-09-23 00:57:46
5136,2013-07-21 07:49:39
5137,2015-01-25 09:37:53
5138,2014-04-07 19:12:00
5139,2013-09-01 02:07:57
5140,2015-10-24 09:31:37
5141,2014-06-13 13:04:03
5142,2015-03-24 19:15:51
5143,2016-01-23 21:48:14
5144,2013-05-28 14:13:14
5145,2014-11-17 11:32:42
5146,2016-02-01 15:13:03
5147,2014-02-01 13:58:37
5148,2012-12-12 23:39:01
5149,2015-10-04 18:15:34
5150,2013-11-19 00:58:52
5151,2012-11-23 01:12:42
5152,2015-08-11 00:20:32
5153,2015-11-22 14:36:46
5154,2013-12-25 06:47:55
5155,2013-05-31 04:33:41
5156,2015-09-02 06:09:28
5157,2015-11-01 02:09:59
5158,2012-11-24 13:13:46
5159,2015-11-03 20:04:58
5160,2012-11-28 18:18:02
5161,2012-07-30 23:31:41
5162,2014-07-21 08:31:22
5163,2015-10-31 14:53:03
5164,2012-08-15 09:24:56
5165,2012-07-17 16:09:06
5166,2014-05-20 10:01:10
5167,2014-01-25 19:17:43
5168,2014-10-13 09:56:07
5169,2015-08-15 19:57:53
5170,2014-08-12 00:07:33
5171,2013-07-21 07:26:04
5172,2012-12-21 23:13:22
5173,2013-05-19 13:40:22
5174,2013-05-25 00:59:15
5175,2014-05-24 22:02:17
5176,2016-02-17 22:22:38
5177,2015-08-20 05:11:40
5178,2015-12-19 12:15:32
5179,2014-02-07 12:10:50
5180,2014-05-20 11:38:38
5181,2013-10-01 13:35:30
5182,2015-06-14 08:30:21
5183,2015-12-08 16:06:07
5184,2016-01-29 14:38:46
5185,2013-07-20 10:13:17
5186,2013-02-14 20:14:58
5187,2013-02-26 21:09:32
5188,2013-08-03 06:57:19
5189,2014-11-05 22:38:16
5190,2015-09-22 11:47:47
5191,2013-04-02 11:35:12
5192,2013-03-13 09:10:08
5193,2015-04-01 02:45:58
5194,2014-12-01 23:52:39
5195,2015-07-04 11:34:13
5196,2014-09-17 04:41:55
5197,2014-01-12 09:09:57
5198,2013-06-30 16:49:43
5199,2014-04-01 17:14:53
5200,2014-02-04 04:18:17
5201,2015-11-07 13:24:24
5202,2012-11-25 00:07:30
5203,2014-01-16 08:57:59
5204,2015-12-12 05:37:54
5205,2013-01-03 16:26:15
5206,2013-03-17 14:46:10
5207,2015-04-03 13:04:05
5208,2014-11-22 06:04:02
5209,2012-08-19 11:29:05
5210,2015-10-29 15:21:03
5211,2013-11-28 03:48:08
5212,2013-09-24 12:05:36
5213,2016-02-18 04:39:26
5214,2014-07-01 19:54:12
5215,2012-11-20 12:33:34
5216,2013-11-30 09:21:57
5217,2014-07-11 22:19:59
5218,2015-04-12 18:41:40
5219,2012-09-24 04:57:33
5220,2013-12-21 07:38:36
5221,2014-05-24 04:22:26
5222,2013-12-14 05:04:38
5223,2014-02-20 13:24:48
5224,2012-09-29 19:56:15
5225,2012-10-30 18:18:55
5226,2014-06-06 01:43:31
5227,2014-06-04 20:55:46
5228,2015-12-12 18:42:17
5229,2016-02-14 23:03:51
5230,2013-06-29 17:15:13
5231,2014-01-18 02:57:47
5232,2015-12-07 18:14:53
5233,2015-04-18 12:46:47
5234,2013-07-26 06:12:49
5235,2013-01-13 23:03:01
5236,2012-09-15 00:46:54
5237,2014-09-30 06:37:24
5238,2014-12-17 09:00:46
5239,2012-10-12 11:36:29
5240,2013-08-10 00:29:14
5241,2013-03-26 20:29:08
5242,2014-12-05 06:20:36
5243,2015-10-16 01:16:52
5244,2015-04-03 19:19:09
5245,2015-09-15 11:15:18
5246,2014-06-27 00:31:57
5247,2013-01-12 23:54:21
5248,2014-07-28 11:45:43
5249,2015-12-05 16:35:15
5250,2013-05-29 09:46:02
5251,2013-11-25 23:17:23
5252,2012-09-23 07:15:27
5253,2015-12-16 22:44:37
5254,2014-06-23 20:46:27
5255,2014-04-04 09:20:02
5256,2015-02-25 16:48:16
5257,2013-09-05 00:25:41
5258,2015-07-23 10:22:59
5259,2013-01-04 15:47:31
5260,2015-08-19 12:12:56
5261,2014-04-21 09:37:48
5262,2012-10-18 13:25:28
5263,2015-05-05 23:19:41
5264,2014-03-26 12:11:54
5265,2014-11-25 22:28:18
5266,2014-12-21 01:28:13
5267,2012-10-25 04:37:39
5268,2014-11-19 17:22:27
5269,2014-06-07 05:04:00
5270,2013-02-21 08:47:01
5271,2015-02-04 22:21:48
5272,2014-02-28 06:24:01
5273,2015-05-05 04:30:25
5274,2015-12-03 16:30:14
5275,2013-12-08 01:21:02
5276,2015-06-07 15:49:01
5277,2015-12-14 19:10:02
5278,2013-10-24 07:26:31
5279,2014-04-15 10:12:04
5280,2012-09-18 16:02:13
5281,2013-08-09 20:14:50
5282,2015-03-23 18:39:22
5283,2014-12-02 02:45:41
5284,2014-12-06 16:38:46
5285,2012-07-16 16:39:04
5286,2013-01-24 08:11:11
5287,2013-12-04 02:25:47
5288,2012-07-27 18:11:18
5289,2013-09-20 18:38:37
5290,2013-09-20 20:01:06
5291,2014-04-08 23:39:34
5292,2015-04-14 04:15:54
5293,2013-07-05 16:17:21
5294,2015-07-08 23:18:09
5295,2012-12-23 01:12:50
5296,2013-05-15 17:05:58
5297,2013-04-17 22:43:52
5298,2015-10-11 20:57:04
5299,2014-04-06 11:36:08
5300,2014-04-06 14:16:18
5301,2013-06-14 18:49:20
5302,2012-08-06 01:26:55
5303,2012-07-23 20:04:19
5304,2015-11-10 14:32:45
5305,2012-08-24 23:05:11
5306,2012-11-03 16:06:00
5307,2015-05-18 08:05:32
5308,2015-12-19 13:26:26
5309,2014-06-01 10:26:13
5310,2015-09-25 10:06:09
5311,2015-06-22 11:49:35
5312,2014-12-14 04:41:55
5313,2014-12-16 18:39:17
5314,2014-09-20 16:16:05
5315,2014-11-26 16:35:29
5316,2012-10-16 04:05:20
5317,2015-01-17 10:21:28
5318,2012-09-29 08:20:52
5319,2013-10-15 07:15:22
5320,2013-02-13 10:53:09
5321,2013-11-10 01:32:41
5322,2013-11-15 18:46:54
5323,2014-02-13 17:17:22
5324,2015-12-10 17:32:01
5325,2013-12-01 23:20:07
5326,2015-06-28 23:57:16
5327,2015-06-16 16:00:18
5328,2014-02-04 10:21:48
5329,2014-01-16 15:05:18
5330,2015-09-05 18:10:09
5331,2013-06-09 10:40:05
5332,2016-02-05 22:14:08
5333,2014-12-18 22:54:01
5334,2015-03-31 12:39:15
5335,2014-07-14 21:16:51
5336,2015-08-15 03:52:41
5337,2015-12-11 15:13:20
5338,2014-05-19 01:31:24
5339,2013-12-07 01:47:00
5340,2013-12-08 14:38:36
5341,2014-09-10 09:14:00
5342,2015-01-04 07:21:52
5343,2012-08-13 19:59:08
5344,2012-12-18 23:42:39
5345,2014-01-07 16:50:27
5346,2013-01-27 09:53:33
5347,2014-11-06 08:52:18
5348,2014-06-07 13:20:54
5349,2015-11-24 19:52:53
5350,2012-11-14 04:31:12
5351,2012-09-28 19:26:15
5352,2013-05-02 02:47:13
5353,2013-09-04 01:09:12
5354,2015-11-06 19:46:34
5355,2015-08-12 01:15:05
5356,2012-11-02 17:55:37
5357,2013-08-01 21:45:53
5358,2016-01-23 17:46:16
5359,2015-12-04 03:50:02
5360,2014-08-26 16:45:09
5361,2015-02-08 21:56:07
5362,2013-06-16 06:49:54
5363,2012-10-10 12:00:19
5364,2014-09-30 05:36:10
5365,2012-11-26 21:44:59
5366,2015-02-02 13:34:35
5367,2013-08-22 15:52:51
5368,2013-08-14 03:04:58
5369,2013-10-26 01:51:29
5370,2012-08-17 07:56:01
5371,2014-01-27 05:52:57
5372,2014-02-05 18:55:48
5373,2012-09-18 03:08:57
5374,2013-11-23 02:19:28
5375,2015-08-29 13:12:45
5376,2015-03-21 18:57:38
5377,2015-09-24 17:09:27
5378,2014-03-08 00:40:08
5379,2015-04-17 01:54:31
5380,2015-06-05 16:59:50
5381,2013-10-28 12:08:59
5382,2015-12-28 23:22:27
5383,2014-04-21 14:39:56
5384,2012-11-27 08:08:48
5385,2015-05-05 08:43:31
5386,2013-01-05 18:33:00
5387,2012-07-18 23:52:04
5388,2015-03-08 16:31:37
5389,2014-09-23 14:14:05
5390,2015-11-27 23:01:08
5391,2014-03-29 11:06:32
5392,2015-01-03 11:39:38
5393,2014-10-07 07:21:39
5394,2014-09-22 18:10:46
5395,2015-11-02 08:07:16
5396,2013-06-12 15:52:32
5397,2015-11-15 07:24:18
5398,2013-03-30 07:01:19
5399,2014-01-16 19:29:21
5400,2015-12-09 21:24:22
5401,2015-11-28 15:08:44
5402,2015-04-10 08:31:12
5403,2012-07-31 02:46:10
5404,2013-06-08 04:43:18
5405,2014-12-11 01:14:11
5406,2013-10-02 09:04:40
5407,2015-03-23 11:18:16
5408,2013-11-16 01:31:37
5409,2015-08-14 18:00:22
5410,2013-11-15 07:37:14
5411,2012-11-29 22:00:43
5412,2014-10-19 18:15:59
5413,2014-08-27 09:33:51
5414,2015-01-19 11:33:39
5415,2014-07-05 15:38:39
5416,2014-01-07 03:47:27
5417,2015-12-04 14:54:15
5418,2016-01-09 13:09:13
5419,2015-08-09 12:27:30
5420,2015-04-08 04:07:54
5421,2012-12-17 06:51:33
5422,2015-06-23 00:13:57
5423,2015-08-27 04:23:24
5424,2015-06-01 10:49:34
5425,2014-08-20 00:26:15
5426,2015-07-24 21:32:23
5427,2015-06-02 12:38:14
5428,2013-03-18 22:22:03
5429,2013-12-14 01:06:59
5430,2014-08-29 19:32:06
5431,2012-10-23 22:33:46
5432,2015-08-05 13:37:14
5433,2015-08-01 21:23:49
5434,2014-08-01 06:40:10
5435,2012-10-04 14:50:57
5436,2014-11-07 16:54:12
5437,2013-09-29 13:22:32
5438,2013-11-21 09:10:48
5439,2014-02-11 22:55:47
5440,2012-08-26 08:26:18
5441,2013-11-11 18:26:32
5442,2013-02-06 04:39:01
5443,2014-07-04 17:58:15
5444,2013-06-13 04:44:35
5445,2014-09-16 14:57:43
5446,2012-09-11 04:30:52
5447,2013-08-02 14:05:40
5448,2015-08-30 06:29:34
5449,2012-11-13 01:47:49
5450,2013-08-25 19:42:06
5451,2014-08-12 15:57:34
5452,2015-03-21 00:56:29
5453,2014-12-17 14:53:34
5454,2014-05-26 00:38:34
5455,2014-10-24 04:00:37
5456,2013-02-01 02:43:15
5457,2015-03-12 18:21:03
5458,2013-11-18 09:28:03
5459,2013-12-03 02:38:29
5460,2013-07-16 06:47:32
5461,2014-02-10 23:38:45
5462,2013-07-12 10:16:33
5463,2013-03-21 04:31:19
5464,2016-02-09 21:01:28
5465,2014-03-02 10:24:07
5466,2014-07-01 03:06:56
5467,2015-11-20 19:55:00
5468,2013-07-27 11:40:24
5469,2015-07-15 07:24:11
5470,2014-03-16 23:08:31
5471,2014-05-03 11:36:20
5472,2014-09-19 10:16:52
5473,2013-02-05 14:00:37
5474,2015-04-30 17:45:14
5475,2012-08-20 17:46:23
5476,2013-09-25 14:06:22
5477,2015-11-24 10:51:35
5478,2015-12-27 10:30:49
5479,2013-03-31 05:58:11
5480,2014-07-10 04:27:08
5481,2015-11-27 21:21:38
5482,2014-11-20 06:19:55
5483,2014-10-15 04:22:23
5484,2014-08-24 01:57:39
5485,2012-08-24 20:00:44
5486,2015-10-03 00:56:05
5487,2015-04-24 13:31:06
5488,2013-03-23 21:00:33
5489,2014-02-05 03:00:06
5490,2013-05-06 02:46:53
5491,2015-02-26 06:49:34
5492,2015-12-20 16:57:17
5493,2014-11-13 10:24:21
5494,2014-06-29 15:41:56
5495,2013-06-25 14:24:39
5496,2015-07-02 19:17:54
5497,2013-01-16 23:06:55
5498,2014-05-28 12:50:53
5499,2014-09-10 19:21:04
5500,2014-08-05 06:36:10
5501,2014-06-16 07:10:09
5502,2014-11-28 08:09:10
5503,2015-08-10 11:37:25
5504,2015-09-07 21:21:52
5505,2014-10-27 14:36:15
5506,2014-05-12 19:40:01
5507,2014-09-05 13:47:28
5508,2015-02-18 16:42:45
5509,2013-11-23 19:15:44
5510,2013-07-22 17:24:44
5511,2015-08-22 05:48:24
5512,2013-10-06 18:57:27
5513,2015-04-27 05:02:28
5514,2013-06-11 15:12:29
5515,2013-02-19 02:45:50
5516,2014-12-04 23:55:09
5517,2013-05-21 14:38:59
5518,2015-07-10 08:29:56
5519,2015-11-28 19:05:56
5520,2013-03-27 09:13:38
5521,2012-07-16 02:29:39
5522,2014-02-03 13:05:10
5523,2013-04-10 06:12:56
5524,2014-05-04 21:56:29
5525,2014-05-03 20:07:17
5526,2015-03-21 02:39:27
5527,2013-07-07 22:06:40
5528,2014-04-28 01:47:08
5529,2013-05-07 22:27:13
5530,2014-12-24 12:02:32
5531,2013-05-31 02:04:13
5532,2015-05-28 17:55:17
5533,2012-12-05 00:01:39
5534,2014-01-18 12:30:19
5535,2015-11-19 15:47:19
5536,2015-09-03 04:25:24
5537,2013-09-13 00:40:23
5538,2015-12-16 10:11:50
5539,2015-10-08 10:57:05
5540,2015-05-03 15:31:50
5541,2013-02-12 19:56:48
5542,2014-07-13 17:25:22
5543,2014-02-10 06:47:02
5544,2014-04-18 14:59:20
5545,2015-01-20 05:13:44
5546,2014-04-06 18:16:22
5547,2015-11-20 21:36:46
5548,2015-06-15 03:07:13
5549,2012-07-22 22:36:40
5550,2012-11-01 00:28:39
5551,2015-10-02 03:30:05
5552,2015-07-13 18:26:37
5553,2015-01-14 10:03:11
5554,2013-09-26 11:32:30
5555,2014-04-16 04:03:30
5556,2016-02-03 02:49:19
5557,2014-07-13 08:22:15
5558,2013-08-03 17:40:00
5559,2013-11-17 18:14:59
5560,2014-07-20 16:08:28
5561,2013-06-04 10:56:45
5562,2013-01-04 18:28:32
5563,2012-11-18 10:19:57
5564,2015-11-23 09:41:06
5565,2013-02-01 01:14:14
5566,2013-01-10 05:37:19
5567,2014-02-26 21:08:07
5568,2013-04-24 05:43:59
5569,2012-11-05 15:29:46
5570,2015-01-21 13:56:20
5571,2014-05-09 08:34:49
5572,2015-03-31 03:05:31
5573,2012-09-29 06:06:37
5574,2013-06-03 14:50:29
5575,2013-11-23 01:43:15
5576,2013-11-01 09:16:15
5577,2015-01-09 23:02:23
5578,2014-07-26 00:05:31
5579,2013-06-30 18:01:19
5580,2013-09-01 23:21:32
5581,2015-12-02 18:56:10
5582,2012-12-03 15:57:49
5583,2014-12-23 16:41:41
5584,2013-12-26 11:16:27
5585,2015-11-28 05:17:22
5586,2013-06-30 12:11:13
5587,2014-09-25 23:16:15
5588,2013-08-13 04:58:10
5589,2014-12-05 01:53:39
5590,2012-12-10 06:05:38
5591,2013-09-16 13:15:16
5592,2015-08-30 05:22:58
5593,2014-06-02 22:04:48
5594,2013-12-13 02:15:19
5595,2015-01-30 00:35:44
5596,2014-02-16 07:50:39
5597,2013-03-20 21:44:53
5598,2015-02-15 23:35:55
5599,2013-12-22 11:20:45
5600,2014-01-04 21:01:14
5601,2013-05-21 20:56:24
5602,2015-07-05 03:57:42
5603,2013-01-01 23:03:56
5604,2014-11-10 18:33:00
5605,2013-04-22 03:04:18
5606,2013-01-01 07:54:00
5607,2015-01-07 03:30:59
5608,2013-03-02 18:33:30
5609,2012-07-17 16:05:29
5610,2015-07-26 19:24:56
5611,2014-03-09 14:27:51
5612,2013-07-07 18:20:18
5613,2013-03-03 03:51:22
5614,2014-06-04 04:18:49
5615,2015-10-12 17:08:58
5616,2013-10-06 13:42:37
5617,2012-12-10 19:16:24
5618,2015-08-01 07:58:33
5619,2013-03-09 04:19:31
5620,2013-06-14 21:21:39
5621,2015-09-11 00:10:11
5622,2013-10-25 02:01:02
5623,2013-02-09 01:19:46
5624,2013-05-11 12:36:49
5625,2014-04-08 02:50:17
5626,2016-02-05 08:25:23
5627,2015-01-07 05:28:27
5628,2015-12-27 14:15:15
5629,2013-01-04 15:13:27
5630,2014-08-25 06:04:47
5631,2012-11-08 08:04:47
5632,2013-12-05 11:29:54
5633,2013-12-29 00:12:24
5634,2012-11-19 12:55:52
5635,2014-03-08 13:02:27
5636,2015-01-15 01:32:19
5637,2013-04-02 09:22:54
5638,2013-01-15 20:51:19
5639,2013-11-04 10:03:22
5640,2015-03-22 12:01:15
5641,2016-02-09 00:53:07
5642,2013-03-18 21:08:59
5643,2014-10-25 17:33:47
5644,2012-12-11 06:08:52
5645,2012-10-07 17:18:36
5646,2013-11-02 08:07:58
5647,2014-01-22 21:14:43
5648,2012-07-19 17:22:56
5649,2014-11-04 13:14:37
5650,2015-12-26 05:48:14
5651,2015-10-10 08:00:22
5652,2015-04-14 23:40:03
5653,2013-05-18 04:21:44
5654,2013-08-31 21:02:22
5655,2015-01-06 16:51:44
5656,2013-06-07 03:00:45
5657,2014-09-14 14:12:52
5658,2014-06-16 13:31:16
5659,2013-08-25 10:30:27
5660,2013-10-05 14:25:15
5661,2015-09-28 10:47:59
5662,2013-06-17 23:02:18
5663,2012-07-17 07:40:19
5664,2015-12-07 09:05:39
5665,2013-06-23 13:12:49
5666,2015-10-21 01:53:05
5667,2015-04-08 20:27:21
5668,2015-06-28 05:51:35
5669,2012-08-07 15:23:42
5670,2012-10-07 10:27:57
5671,2013-11-30 11:12:56
5672,2013-04-30 14:22:58
5673,2013-11-15 11:39:21
5674,2013-07-23 00:48:03
5675,2013-07-13 06:48:24
5676,2015-08-11 03:08:22
5677,2013-12-10 17:56:35
5678,2015-06-04 15:24:42
5679,2012-07-29 21:48:07
5680,2015-03-03 23:41:18
5681,2013-07-31 09:08:26
5682,2016-01-15 10:01:34
5683,2013-04-03 00:45:05
5684,2015-04-10 02:42:12
5685,2014-11-30 00:36:33
5686,2015-10-23 06:56:53
5687,2013-12-25 11:36:57
5688,2012-09-02 21:37:55
5689,2015-03-28 16:26:18
5690,2012-12-20 10:44:09
5691,2014-08-25 01:26:45
5692,2015-06-27 15:36:55
5693,2014-01-23 02:53:51
5694,2015-05-20 04:44:54
5695,2014-04-25 02:20:00
5696,2014-07-04 22:32:53
5697,2012-07-29 15:39:11
5698,2013-12-01 16:41:48
5699,2015-12-25 21:02:27
5700,2012-09-26 23:31:58
5701,2014-09-22 16:09:10
5702,2013-05-05 03:58:36
5703,2015-02-12 17:29:23
5704,2015-07-29 20:06:07
5705,2013-07-30 09:59:59
5706,2013-06-25 06:15:48
5707,2014-03-18 23:18:15
5708,2016-01-23 02:54:28
5709,2013-11-04 04:34:22
5710,2015-06-06 06:44:17
5711,2014-02-09 13:41:34
5712,2015-10-13 12:41:57
5713,2014-05-24 14:39:01
5714,2014-01-27 03:28:46
5715,2012-09-07 03:45:59
5716,2013-06-26 14:53:32
5717,2015-05-07 23:12:03
5718,2014-12-15 10:00:18
5719,2014-09-26 20:00:00
5720,2013-01-02 03:49:06
5721,2014-08-07 14:57:32
5722,2015-10-29 02:12:55
5723,2013-07-10 13:59:18
5724,2015-12-10 05:10:58
5725,2013-02-14 11:37:33
5726,2014-06-16 10:52:23
5727,2015-04-14 01:49:54
5728,2014-10-25 02:55:29
5729,2012-10-28 19:31:17
5730,2012-09-24 20:22:54
5731,2016-02-05 08:59:20
5732,2015-06-30 02:47:44
5733,2014-09-18 16:48:20
5734,2016-01-19 21:21:24
5735,2012-11-09 05:40:41
5736,2015-01-21 14:48:49
5737,2014-08-11 11:14:24
5738,2012-07-29 16:42:26
5739,2015-04-08 21:50:59
5740,2013-07-12 08:28:51
5741,2013-07-19 13:04:57
5742,2013-09-05 16:47:21
5743,2015-08-26 00:25:06
5744,2015-08-26 23:18:56
5745,2013-09-26 09:16:27
5746,2012-11-10 22:34:20
5747,2016-01-18 13:54:04
5748,2013-04-01 19:32:56
5749,2015-12-09 07:41:30
5750,2014-03-08 09:01:11
5751,2013-06-08 03:56:53
5752,2014-06-02 14:04:29
5753,2014-06-01 15:32:52
5754,2012-11-08 02:36:41
5755,2013-07-14 18:40:11
5756,2014-06-13 06:47:05
5757,2015-03-17 23:17:27
5758,2013-03-04 08:09:50
5759,2014-04-02 20:54:43
5760,2014-06-17 19:32:05
5761,2014-11-03 15:20:15
5762,2013-03-04 15:08:05
5763,2014-01-09 22:44:19
5764,2012-07-31 12:34:53
5765,2013-09-12 04:54:11
5766,2014-01-31 17:50:09
5767,2013-01-19 03:23:07
5768,2014-09-02 08:51:24
5769,2014-06-18 14:18:08
5770,2013-12-30 13:00:26
5771,2015-12-24 04:18:43
5772,2015-06-17 17:48:11
5773,2015-12-02 18:30:21
5774,2014-09-04 18:41:52
5775,2015-11-26 20:17:58
5776,2012-12-08 15:24:10
5777,2013-05-12 10:45:13
5778,2015-05-20 02:27:43
5779,2012-08-18 05:38:04
5780,2015-04-20 09:07:23
5781,2013-05-19 06:18:30
5782,2014-10-07 17:55:57
5783,2015-09-06 20:39:49
5784,2013-04-12 08:37:24
5785,2012-07-10 16:34:52
5786,2012-12-29 19:40:30
5787,2013-12-30 00:07:05
5788,2013-06-27 12:35:28
5789,2015-12-20 01:47:08
5790,2013-02-28 19:04:07
5791,2013-03-17 05:57:16
5792,2015-01-16 01:51:54
5793,2012-11-29 02:56:30
5794,2013-02-20 08:59:58
5795,2014-06-28 20:26:35
5796,2013-03-05 17:42:42
5797,2014-01-08 01:11:44
5798,2014-12-03 01:33:52
5799,2015-09-16 22:41:18
5800,2015-01-16 10:11:59
5801,2013-07-09 20:49:21
5802,2015-12-12 14:11:04
5803,2013-04-21 07:27:35
5804,2013-11-15 17:31:34
5805,2016-01-29 06:56:06
5806,2015-04-07 18:40:28
5807,2012-08-14 00:03:55
5808,2015-11-20 00:32:21
5809,2014-10-11 05:46:15
5810,2013-04-02 01:42:36
5811,2014-02-17 18:47:38
5812,2015-02-01 19:33:13
5813,2014-01-18 02:31:15
5814,2013-09-14 03:06:07
5815,2014-10-29 01:03:55
5816,2013-07-26 23:39:29
